product_group_code,product_group_name,period_end,year,quarter,consumer_price_index,consumer_price_index_observed_mean,n_price_products,n_price_products_observed,n_price_products_interpolated,consumer_price_growth_qoq_pct,consumer_price_growth_yoy_pct,consumer_price_index_lag1,consumer_price_index_lag2,consumer_price_index_lag4,sales_quarter_thousand_rub,sales_cumulative_thousand_rub,n_sales_products,sales_region,sales_region_scope,sales_value_index,sales_value_growth_qoq_pct,sales_value_growth_yoy_pct,physical_volume_cumulative_yoy_index,n_physical_products,physical_volume_cumulative_yoy_index_lag1,physical_volume_cumulative_yoy_index_lag2,physical_volume_cumulative_yoy_index_lag4,per_capita_income_rub,region,region_scope,per_capita_income_index,per_capita_income_qoq_pct,per_capita_income_yoy_pct,stock_value_mean_thousand_rub,stock_value_last_thousand_rub,stock_value_months_available,stock_value_region,stock_value_region_scope,stock_value_qoq_pct,stock_value_yoy_pct,stock_days_mean,stock_days_last,stock_days_months_available,stock_days_region,stock_days_region_scope,stock_days_qoq_pct,stock_days_yoy_pct,ppi_group_index,ppi_q_compounded_percent,n_ppi_products,ppi_growth_qoq_pct,ppi_growth_yoy_pct,ppi_group_index_lag1,ppi_group_index_lag2,ppi_group_index_lag4,buy_ability_group_mean,n_buy_ability_products,real_sales_proxy,real_sales_proxy_index,real_sales_proxy_index_lag1,real_sales_proxy_index_lag2,real_sales_proxy_index_lag4,is_price_interpolated_2021,shock_2022_q1,shock_2022_q2,shock_2022_h2,post_2022,quarter_sin,quarter_cos
G01,"Хлеб, крупы, мука и макаронные изделия",2023-03-31,2023,1,154.15832341481342,154.15832341481342,9,8,0,-2.570780952001761,4.784617061831398,158.22596642067688,163.39648521277755,147.11923156034206,386568934.1,386568934.1,4.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,147.7033095683699,-13.047334338333194,1.255529012219414,94.87510221946982,4.0,98.83859222448508,98.8998855975417,103.41782483315306,45695.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,165.4596806314951,-19.75167714516526,14.380475594493113,2560561847.133333,2601146344.5,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-4.7907895338193285,0.5798473839442764,41.59666666666667,39.07,3.0,Российская Федерация,RF_total,5.611035883547744,2.2868852459016598,131.97087972577276,95.27882544333333,3.0,-4.3945241718071575,-20.039004847626675,138.03694671519665,152.50229747092294,165.0440686415791,676.5142857142857,7.0,95.8127373835831,98.1560282960072,109.98242674863936,115.14408949388407,101.5770885564796,0,0,0,0,1,1.0,6.123233995736766e-17
G01,"Хлеб, крупы, мука и макаронные изделия",2023-06-30,2023,2,152.1505964885472,152.1505964885472,9,8,0,-1.3023798402787445,-7.502909083607334,154.15832341481342,158.22596642067688,164.4923045483396,405330796.35,791899730.45,4.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,154.87198998611396,4.853432491589338,6.625801000258913,102.67260329525293,4.0,94.87510221946982,98.83859222448508,100.55718737102461,50128.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,181.51138791324183,9.70128022759602,8.640905051906111,2601614442.7999997,2641447208.1,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,1.603265147163957,0.9368118607473219,38.303333333333335,37.98,3.0,Российская Федерация,RF_total,-7.9173010657905385,-7.932056726223857,125.07507962152795,94.23560722113332,3.0,-5.225243719352224,-27.203088467147673,131.97087972577276,138.03694671519665,171.81371707655913,676.5142857142857,7.0,101.78861835600598,104.27806131416848,98.1560282960072,109.98242674863936,90.46044416527657,0,0,0,0,1,1.2246467991473532e-16,-1.0
G01,"Хлеб, крупы, мука и макаронные изделия",2023-09-30,2023,3,151.25475950408025,151.25475950408025,9,8,0,-0.588783090662659,-7.430836528023321,152.1505964885472,154.15832341481342,163.39648521277755,462616855.0500001,1254516585.5,4.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,176.76029945882777,14.133162151965873,-3.7514717475675807,100.94281064650328,4.0,102.67260329525293,94.87510221946982,98.8998855975417,52074.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,188.5577723865735,3.882061921481017,12.799740062818143,2726226911.1566663,2810003463.7,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,4.789813060176273,6.536092972817897,37.28666666666667,37.9,3.0,Российская Федерация,RF_total,-2.6542511530763147,-6.094694425789127,131.78957363280537,105.859825372,3.0,5.36837076705865,-13.581909375540258,125.07507962152795,131.97087972577276,152.50229747092294,676.5142857142857,7.0,116.86263628223843,119.72074430712209,104.27806131416848,98.1560282960072,115.14408949388407,0,0,0,0,1,-1.0,-1.8369701987210297e-16
G01,"Хлеб, крупы, мука и макаронные изделия",2023-12-31,2023,4,154.14337723519182,154.14337723519182,9,8,0,1.9097698086212311,-2.5802270498576974,151.25475950408025,152.1505964885472,158.22596642067688,471643975.9,1726160561.4,4.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,180.20945304516772,1.9513168946307058,6.088972315512131,101.63277026133433,4.0,100.94281064650328,102.67260329525293,98.83859222448508,66203.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,239.71828945939095,27.13254215155356,16.263917670612194,2995192118.5333333,3019497241.5,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,9.865840817430428,11.370040571113904,37.63,33.74,3.0,Российская Федерация,RF_total,0.9207938494546708,-4.4600541638456175,128.75417732142662,96.94529526706668,3.0,-2.3032143042180486,-6.724844046951139,131.78957363280537,125.07507962152795,138.03694671519665,676.5142857142857,7.0,116.91027942783705,119.76955266053307,119.72074430712209,104.27806131416848,109.98242674863936,0,0,0,0,1,-2.4492935982947064e-16,1.0
G01,"Хлеб, крупы, мука и макаронные изделия",2024-03-31,2024,1,156.92637255419325,156.92637255419325,9,8,0,1.805458897371337,1.7955885080116474,154.14337723519182,151.25475950408025,154.15832341481342,425620902.6,425620902.6,4.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,162.62459393396148,-9.758011477232987,10.102200424076969,106.1652839286329,4.0,101.63277026133433,100.94281064650328,94.87510221946982,53221.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,192.71101133359886,-19.609383260577317,16.470073312178577,2876884782.3933334,2939532469.28,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-3.9499081013184556,12.353653383304852,37.97666666666667,36.71,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,0.9212507750907983,-8.70262040227583,128.07375344884443,98.20392204299999,3.0,-0.5284674149900082,-2.953019851823613,128.75417732142662,131.78957363280537,131.97087972577276,761.3714285714286,7.0,103.63114324700291,106.16564881323704,119.76955266053307,119.72074430712209,98.1560282960072,0,0,0,0,1,1.0,6.123233995736766e-17
G01,"Хлеб, крупы, мука и макаронные изделия",2024-06-30,2024,2,158.2087307145928,158.2087307145928,9,8,0,0.8171718618912749,3.9816697179374083,156.92637255419325,154.14337723519182,152.1505964885472,430954918.6,856575821.2,4.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,164.66265686916574,1.253231682799405,6.321780254731446,103.03968493982053,4.0,106.1652839286329,101.63277026133433,102.67260329525293,59514.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,215.497700691603,11.824279889517285,18.724066390041493,3004992292.286667,3014360573.29,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,4.452994109369879,15.50490506396982,37.07666666666666,36.4,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-2.3698762397963757,-3.2025063092855466,130.85737153752788,101.5649987521,3.0,2.173449292868024,4.623056753988819,128.07375344884443,128.75417732142662,125.07507962152795,761.3714285714286,7.0,104.07937420736646,106.62484215255739,106.16564881323704,119.76955266053307,104.27806131416848,0,0,0,0,1,1.2246467991473532e-16,-1.0
G01,"Хлеб, крупы, мука и макаронные изделия",2024-09-30,2024,3,160.86839782256848,160.86839782256848,9,8,0,1.6811127274471982,6.355924501158516,158.2087307145928,156.92637255419325,151.25475950408025,516043254.79999995,1372619076.0,4.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,197.1738799752496,19.74413854618897,11.548736101330647,103.02251487099952,4.0,103.03968493982053,106.1652839286329,100.94281064650328,62429.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,226.05279356917842,4.898007191585174,19.8851634212851,3071439341.2333336,3124779772.5,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,2.21122194280583,12.66264479541077,36.745000000000005,37.4,2.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-0.8945428391620713,-1.4527087430716956,131.34631225205158,99.47965891760002,3.0,0.373643997872497,-0.33634024948652197,130.85737153752788,128.07375344884443,131.78957363280537,761.3714285714286,7.0,122.56843646365188,125.56609117176708,106.62484215255739,106.16564881323704,119.72074430712209,0,0,0,0,1,-1.0,-1.8369701987210297e-16
G01,"Хлеб, крупы, мука и макаронные изделия",2024-12-31,2024,4,164.76429006275717,164.76429006275717,9,8,0,2.421788426391669,6.89028164431611,160.86839782256848,158.2087307145928,154.14337723519182,536144222.98,1908763298.98,4.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,204.85421655642577,3.895209944714906,13.675621947024652,103.18319069399291,4.0,103.02251487099952,103.03968493982053,101.63277026133433,80646.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,292.01578737734,29.180348876323503,21.81623189281452,3341163752.9666667,3369646336.4,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,8.781694240623539,11.550899599814212,37.04,33.39,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,0.8028303170499296,-1.567897953760311,133.61595828382644,101.7078781638,3.0,1.7279861100473415,3.776018039603235,131.34631225205158,130.85737153752788,128.75417732142662,761.3714285714286,7.0,124.3316840550818,127.37246248735083,125.56609117176708,106.62484215255739,119.76955266053307,0,0,0,0,1,-2.4492935982947064e-16,1.0
G01,"Хлеб, крупы, мука и макаронные изделия",2025-03-31,2025,1,169.30478621418868,169.30478621418868,9,8,0,2.755752566106451,7.888039122118018,164.76429006275717,160.86839782256848,156.92637255419325,492322006.20000005,492322006.20000005,4.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,188.11027807596275,-8.173587423254713,15.671482108266188,104.85380357748876,4.0,103.18319069399291,103.02251487099952,106.1652839286329,63470.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,229.82221095701925,-21.298018500607597,19.257435974521343,3304831419.5,3344401255.0,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-1.0874155280299225,14.87534849242902,39.833333333333336,38.83,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,7.541396688264945,4.888966909505843,121.15490175284344,100.10489133549999,2.0,-9.326024144895385,-5.402240123121349,133.61595828382644,131.34631225205158,128.07375344884443,829.0,7.0,111.10747798823779,113.82483217915154,127.37246248735083,125.56609117176708,106.16564881323704,0,0,0,0,1,1.0,6.123233995736766e-17
G01,"Хлеб, крупы, мука и макаронные изделия",2025-06-30,2025,2,170.60429642165766,170.60429642165766,9,8,0,0.7675566866875094,7.834944159577617,169.30478621418868,164.76429006275717,158.2087307145928,498773828.0,991095834.2,4.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,190.57544107418454,1.3104882005577023,15.736891835535015,104.80507903023332,4.0,104.85380357748876,103.18319069399291,103.03968493982053,71690.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,259.58648658435027,12.951000472664242,20.4590516517122,3278641914.6666665,3233575876.9,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-0.7924611427621908,9.106499976136861,37.39666666666667,36.31,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-6.117154811715486,0.8630765081363068,120.34168182395078,98.42435142689999,2.0,-0.6712232993689615,-8.035993379678551,121.15490175284344,133.61595828382644,130.85737153752788,829.0,7.0,111.70612057926554,114.43811576449437,113.82483217915154,127.37246248735083,106.62484215255739,0,0,0,0,1,1.2246467991473532e-16,-1.0
G01,"Хлеб, крупы, мука и макаронные изделия",2025-09-30,2025,3,171.06958137567375,171.06958137567375,9,8,0,0.2727275712131494,6.341322280313122,170.60429642165766,169.30478621418868,160.86839782256848,600097598.2,1591193432.4,4.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,229.29002695090043,20.31457235963874,16.28823603799967,105.4905111304393,4.0,104.80507903023332,104.85380357748876,103.02251487099952,73038.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,264.46753811058403,1.8803180359882932,16.993704848708123,3212292384.523333,3258750893.9,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-2.023689438194687,4.585896957139313,36.013333333333335,36.81,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-3.699081914609148,-1.991200616863975,123.38330476293505,105.37457207509999,2.0,2.5274891399921673,-6.062604539544003,120.34168182395078,121.15490175284344,131.34631225205158,829.0,7.0,134.03319579497472,137.31124397777654,114.43811576449437,113.82483217915154,125.56609117176708,0,0,0,0,1,-1.0,-1.8369701987210297e-16
G01,"Хлеб, крупы, мука и макаронные изделия",2025-12-31,2025,4,172.4909798654087,172.4909798654087,9,8,0,0.8308890910380562,4.6895415260846285,171.06958137567375,170.60429642165766,164.76429006275717,623890168.2,2215083600.6000004,4.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,238.3808798936463,3.964783407126782,16.366108494518517,106.14025030652505,4.0,105.4905111304393,104.80507903023332,103.18319069399291,91180.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,330.1589600608321,24.83912483912485,13.062024154948793,3386222179.633333,3372579020.9,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,5.4145069716562855,1.3485848045208249,35.63,32.21,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-1.0644205849685284,-3.8066954643628415,121.30526584111401,98.88610508119999,2.0,-1.6842140237803838,-9.213489616683447,123.38330476293505,120.34168182395078,133.61595828382644,829.0,7.0,138.1990409467499,141.57897315200313,137.31124397777654,114.43811576449437,127.37246248735083,0,0,0,0,1,-2.4492935982947064e-16,1.0
G01,"Хлеб, крупы, мука и макаронные изделия",2026-03-31,2026,1,175.52187476122333,175.52187476122333,9,8,0,1.7571324008823996,3.6721280514594445,172.4909798654087,171.06958137567375,169.30478621418868,,,,,,,,,,,,,,,,,,,,3305505359.425,3301500672.51,2.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-2.3836835247790233,0.0203925658968096,39.825,37.9,2.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,11.773786135279263,-0.020920502092047766,122.86449845399864,102.2179074172,2.0,1.2853791647651214,1.4110833952412305,121.30526584111401,123.38330476293505,121.15490175284344,,,,,141.57897315200313,137.31124397777654,113.82483217915154,0,0,0,0,1,1.0,6.123233995736766e-17
